LSTM Concat, 256, 256, 0, 0.0005, 61.38393020629883, 0.6519413371488033
LSTM Concat, 256, 256, 0, 0.001, 59.59821701049805, 0.6290322580645161
LSTM Concat, 256, 256, 0, 0.005, 51.33928680419922, 0.5457124739854318
LSTM Concat, 256, 256, 0.4, 0.0001, 55.580360412597656, 0.6128138007284081
LSTM Concat, 256, 256, 0.4, 0.0005, 59.375003814697266, 0.6428606269510926
LSTM Concat, 256, 256, 0.4, 0.001, 59.15178680419922, 0.5950669875130072
LSTM Concat, 256, 256, 0.4, 0.005, 51.33928680419922, 0.5475091050988553
LSTM Concat, 256, 256, 0.6, 0.0001, 57.142860412597656, 0.6012129292403746
LSTM Concat, 256, 256, 0.6, 0.0005, 57.58928680419922, 0.6144478407908429
LSTM Concat, 256, 256, 0.6, 0.001, 59.15178680419922, 0.6332596253902185
LSTM Concat, 256, 256, 0.6, 0.005, 51.33928680419922, 0.547427809573361
LSTM Concat, 256, 512, 0, 0.0001, 56.919647216796875, 0.6113098335067638
LSTM Concat, 256, 512, 0, 0.0005, 58.705360412597656, 0.6155697190426639
LSTM Concat, 256, 512, 0, 0.001, 58.92857360839844, 0.6246179110301768
LSTM Concat, 256, 512, 0, 0.005, 51.33928680419922, 0.5435337539021852
LSTM Concat, 256, 512, 0.4, 0.0001, 56.02678680419922, 0.6118463839750261
LSTM Concat, 256, 512, 0.4, 0.0005, 61.607147216796875, 0.6307882414151926
LSTM Concat, 256, 512, 0.4, 0.001, 58.92857360839844, 0.6288534079084287
LSTM Concat, 256, 512, 0.4, 0.005, 51.33928680419922, 0.5496553069719043
LSTM Concat, 256, 512, 0.6, 0.0001, 54.91071701049805, 0.6082206035379812
LSTM Concat, 256, 512, 0.6, 0.0005, 58.03571701049805, 0.6206344302809573
LSTM Concat, 256, 512, 0.6, 0.001, 59.15178680419922, 0.6007576742976066
LSTM Concat, 256, 512, 0.6, 0.005, 51.33928680419922, 0.5432248309053069
LSTM Concat, 512, 64, 0, 0.0001, 56.02678680419922, 0.6042127341311134
LSTM Concat, 512, 64, 0, 0.0005, 58.705360412597656, 0.6297801768990635
LSTM Concat, 512, 64, 0, 0.001, 57.58928680419922, 0.6315849375650364
LSTM Concat, 512, 64, 0, 0.005, 51.33928680419922, 0.5718083376690948
LSTM Concat, 512, 64, 0.4, 0.0001, 57.36607360839844, 0.6087246357960459
LSTM Concat, 512, 64, 0.4, 0.0005, 60.937503814697266, 0.6388039802289283
LSTM Concat, 512, 64, 0.4, 0.001, 58.92857360839844, 0.6093912591050988
LSTM Concat, 512, 64, 0.4, 0.005, 51.33928680419922, 0.5154949271592092
LSTM Concat, 512, 64, 0.6, 0.0001, 59.375003814697266, 0.6194556451612903
LSTM Concat, 512, 64, 0.6, 0.0005, 58.03571701049805, 0.631292273673257
LSTM Concat, 512, 64, 0.6, 0.001, 57.36607360839844, 0.6017007023933403
LSTM Concat, 512, 64, 0.6, 0.005, 51.33928680419922, 0.5505495577523414
LSTM Concat, 512, 128, 0, 0.0001, 55.357147216796875, 0.5788729188345474
LSTM Concat, 512, 128, 0, 0.0005, 59.59821701049805, 0.6263982830385015
LSTM Concat, 512, 128, 0, 0.001, 56.02678680419922, 0.5931484131113424
LSTM Concat, 512, 128, 0, 0.005, 51.33928680419922, 0.5512812174817898
LSTM Concat, 512, 128, 0.4, 0.0001, 58.25893020629883, 0.603863163371488
LSTM Concat, 512, 128, 0.4, 0.0005, 58.92857360839844, 0.6389665712799167
LSTM Concat, 512, 128, 0.4, 0.001, 56.919647216796875, 0.5991642819979188
LSTM Concat, 512, 128, 0.4, 0.005, 51.33928680419922, 0.5590205515088449
LSTM Concat, 512, 128, 0.6, 0.0001, 56.69643020629883, 0.629389958376691
LSTM Concat, 512, 128, 0.6, 0.0005, 58.92857360839844, 0.6065621748178981
LSTM Concat, 512, 128, 0.6, 0.001, 55.580360412597656, 0.586888657648283
LSTM Concat, 512, 128, 0.6, 0.005, 51.33928680419922, 0.5478180280957335
LSTM Concat, 512, 256, 0, 0.0001, 56.250003814697266, 0.6102204734651405
LSTM Concat, 512, 256, 0, 0.0005, 61.830360412597656, 0.6618106139438085
LSTM Concat, 512, 256, 0, 0.001, 61.38393020629883, 0.6440556711758585
LSTM Concat, 512, 256, 0, 0.005, 51.33928680419922, 0.5464847814776275
LSTM Concat, 512, 256, 0.4, 0.0001, 57.142860412597656, 0.6139275494276795
LSTM Concat, 512, 256, 0.4, 0.0005, 55.80357360839844, 0.6281705254942768
LSTM Concat, 512, 256, 0.4, 0.001, 55.580360412597656, 0.6098952913631634
LSTM Concat, 512, 256, 0.4, 0.005, 51.33928680419922, 0.5532160509885536
LSTM Concat, 512, 256, 0.6, 0.0001, 59.15178680419922, 0.6046273413111343
LSTM Concat, 512, 256, 0.6, 0.0005, 58.03571701049805, 0.6182931191467221
LSTM Concat, 512, 256, 0.6, 0.001, 57.812503814697266, 0.5756698751300728
LSTM Concat, 512, 256, 0.6, 0.005, 51.33928680419922, 0.5579311914672216
LSTM Concat, 512, 512, 0, 0.0001, 55.80357360839844, 0.5953759105098855
LSTM Concat, 512, 512, 0, 0.0005, 56.02678680419922, 0.6210002601456815
LSTM Concat, 512, 512, 0, 0.001, 58.482147216796875, 0.6155290712799167
LSTM Concat, 512, 512, 0, 0.005, 51.33928680419922, 0.5521510796045785
LSTM Concat, 512, 512, 0.4, 0.0001, 57.142860412597656, 0.6278616024973985
LSTM Concat, 512, 512, 0.4, 0.0005, 60.044647216796875, 0.6524616285119667
LSTM Concat, 512, 512, 0.4, 0.001, 58.705360412597656, 0.6017819979188346
LSTM Concat, 512, 512, 0.4, 0.005, 51.33928680419922, 0.5801086108220603
LSTM Concat, 512, 512, 0.6, 0.0001, 53.125003814697266, 0.6315849375650364
LSTM Concat, 512, 512, 0.6, 0.0005, 58.03571701049805, 0.6143502861602497
LSTM Concat, 512, 512, 0.6, 0.001, 58.705360412597656, 0.6212278876170656
LSTM Concat, 512, 512, 0.6, 0.005, 51.33928680419922, 0.5376154396462018
LSTM Concat, 1024, 64, 0, 0.0001, 58.25893020629883, 0.6304874479708636
LSTM Concat, 1024, 64, 0, 0.0005, 60.49107360839844, 0.6477464880332986
LSTM Concat, 1024, 64, 0, 0.001, 58.03571701049805, 0.6272112382934443
LSTM Concat, 1024, 64, 0, 0.005, 51.33928680419922, 0.5479643600416233
LSTM Concat, 1024, 64, 0.4, 0.0001, 59.375003814697266, 0.6211628511966701
LSTM Concat, 1024, 64, 0.4, 0.0005, 60.044647216796875, 0.6325442247658689
LSTM Concat, 1024, 64, 0.4, 0.001, 55.357147216796875, 0.5780599635796045
LSTM Concat, 1024, 64, 0.4, 0.005, 51.33928680419922, 0.5241935483870968
LSTM Concat, 1024, 64, 0.6, 0.0001, 56.02678680419922, 0.6018307752341311
LSTM Concat, 1024, 64, 0.6, 0.0005, 59.375003814697266, 0.6373244016649323
LSTM Concat, 1024, 64, 0.6, 0.001, 54.687503814697266, 0.5385828563995838
LSTM Concat, 1024, 64, 0.6, 0.005, 51.33928680419922, 0.5475172346514048
LSTM Concat, 1024, 128, 0, 0.0001, 58.03571701049805, 0.6250812955254943
LSTM Concat, 1024, 128, 0, 0.0005, 58.92857360839844, 0.6421208376690947
LSTM Concat, 1024, 128, 0, 0.001, 60.49107360839844, 0.6188052809573361
LSTM Concat, 1024, 128, 0, 0.005, 51.33928680419922, 0.5214538891779397
LSTM Concat, 1024, 128, 0.4, 0.0001, 55.13393020629883, 0.6297476586888657
LSTM Concat, 1024, 128, 0.4, 0.0005, 61.38393020629883, 0.638722684703434
LSTM Concat, 1024, 128, 0.4, 0.001, 54.91071701049805, 0.5823361082206036
LSTM Concat, 1024, 128, 0.4, 0.005, 51.33928680419922, 0.5326726716961498
LSTM Concat, 1024, 128, 0.6, 0.0001, 55.357147216796875, 0.6240813605619147
LSTM Concat, 1024, 128, 0.6, 0.0005, 58.25893020629883, 0.6290159989594172
LSTM Concat, 1024, 128, 0.6, 0.001, 56.69643020629883, 0.6017982570239333
LSTM Concat, 1024, 128, 0.6, 0.005, 51.33928680419922, 0.5402575442247659
LSTM Concat, 1024, 256, 0, 0.0001, 58.705360412597656, 0.6143096383975026
LSTM Concat, 1024, 256, 0, 0.0005, 61.16071701049805, 0.6617130593132154
LSTM Concat, 1024, 256, 0, 0.001, 61.38393020629883, 0.6375682882414151
LSTM Concat, 1024, 256, 0, 0.005, 51.33928680419922, 0.5
LSTM Concat, 1024, 256, 0.4, 0.0001, 56.47321701049805, 0.6009121357960457
LSTM Concat, 1024, 256, 0.4, 0.0005, 58.705360412597656, 0.6308045005202914
LSTM Concat, 1024, 256, 0.4, 0.001, 60.044647216796875, 0.6259592872008326
LSTM Concat, 1024, 256, 0.4, 0.005, 51.33928680419922, 0.5548175728407908
LSTM Concat, 1024, 256, 0.6, 0.0001, 58.25893020629883, 0.6253414412070759
LSTM Concat, 1024, 256, 0.6, 0.0005, 58.482147216796875, 0.625
LSTM Concat, 1024, 256, 0.6, 0.001, 56.69643020629883, 0.6008389698231009
LSTM Concat, 1024, 256, 0.6, 0.005, 51.33928680419922, 0.5
LSTM Concat, 1024, 512, 0, 0.0001, 60.49107360839844, 0.6316011966701354
LSTM Concat, 1024, 512, 0, 0.0005, 60.267860412597656, 0.6598107440166493
LSTM Concat, 1024, 512, 0, 0.001, 58.25893020629883, 0.6235285509885536
LSTM Concat, 1024, 512, 0, 0.005, 51.33928680419922, 0.5485984651404787
LSTM Concat, 1024, 512, 0.4, 0.0001, 58.03571701049805, 0.5951482830385015
LSTM Concat, 1024, 512, 0.4, 0.0005, 58.25893020629883, 0.6343489854318418
LSTM Concat, 1024, 512, 0.4, 0.001, 59.375003814697266, 0.6278616024973984
LSTM Concat, 1024, 512, 0.4, 0.005, 51.33928680419922, 0.5040241285119667
LSTM Concat, 1024, 512, 0.6, 0.0001, 58.25893020629883, 0.637584547346514
LSTM Concat, 1024, 512, 0.6, 0.0005, 58.25893020629883, 0.6279754162330904
LSTM Concat, 1024, 512, 0.6, 0.001, 55.357147216796875, 0.5869699531737773
LSTM Concat, 1024, 512, 0.6, 0.005, 51.33928680419922, 0.5207466181061394
