(512, 64, 0.4, 0.001, 58.92857360839844, 0.6093912591050988)

(512, 64, 0.4, 0.005, 51.33928680419922, 0.5154949271592092)

(512, 64, 0.6, 0.0001, 59.375003814697266, 0.6194556451612903)

(512, 64, 0.6, 0.0005, 58.03571701049805, 0.631292273673257)

(512, 64, 0.6, 0.001, 57.36607360839844, 0.6017007023933403)

(512, 64, 0.6, 0.005, 51.33928680419922, 0.5505495577523414)

(512, 128, 0, 0.0001, 55.357147216796875, 0.5788729188345474)

(512, 128, 0, 0.0005, 59.59821701049805, 0.6263982830385015)

(512, 128, 0, 0.001, 56.02678680419922, 0.5931484131113424)

(512, 128, 0, 0.005, 51.33928680419922, 0.5512812174817898)

(512, 128, 0.4, 0.0001, 58.25893020629883, 0.603863163371488)

(512, 128, 0.4, 0.0005, 58.92857360839844, 0.6389665712799167)

(512, 128, 0.4, 0.001, 56.919647216796875, 0.5991642819979188)

(512, 128, 0.4, 0.005, 51.33928680419922, 0.5590205515088449)

(512, 128, 0.6, 0.0001, 56.69643020629883, 0.629389958376691)

(512, 128, 0.6, 0.0005, 58.92857360839844, 0.6065621748178981)

(512, 128, 0.6, 0.001, 55.580360412597656, 0.586888657648283)

(512, 128, 0.6, 0.005, 51.33928680419922, 0.5478180280957335)

(512, 256, 0, 0.0001, 56.250003814697266, 0.6102204734651405)

(512, 256, 0, 0.0005, 61.830360412597656, 0.6618106139438085)

(512, 256, 0, 0.001, 61.38393020629883, 0.6440556711758585)

(512, 256, 0, 0.005, 51.33928680419922, 0.5464847814776275)

(512, 256, 0.4, 0.0001, 57.142860412597656, 0.6139275494276795)

(512, 256, 0.4, 0.0005, 55.80357360839844, 0.6281705254942768)

(512, 256, 0.4, 0.001, 55.580360412597656, 0.6098952913631634)

(512, 256, 0.4, 0.005, 51.33928680419922, 0.5532160509885536)

(512, 256, 0.6, 0.0001, 59.15178680419922, 0.6046273413111343)

(512, 256, 0.6, 0.0005, 58.03571701049805, 0.6182931191467221)

(512, 256, 0.6, 0.001, 57.812503814697266, 0.5756698751300728)

(512, 256, 0.6, 0.005, 51.33928680419922, 0.5579311914672216)

(512, 512, 0, 0.0001, 55.80357360839844, 0.5953759105098855)

(512, 512, 0, 0.0005, 56.02678680419922, 0.6210002601456815)

(512, 512, 0, 0.001, 58.482147216796875, 0.6155290712799167)

(512, 512, 0, 0.005, 51.33928680419922, 0.5521510796045785)

(512, 512, 0.4, 0.0001, 57.142860412597656, 0.6278616024973985)

(512, 512, 0.4, 0.0005, 60.044647216796875, 0.6524616285119667)

(512, 512, 0.4, 0.001, 58.705360412597656, 0.6017819979188346)

(512, 512, 0.4, 0.005, 51.33928680419922, 0.5801086108220603)

(512, 512, 0.6, 0.0001, 53.125003814697266, 0.6315849375650364)

(512, 512, 0.6, 0.0005, 58.03571701049805, 0.6143502861602497)

(512, 512, 0.6, 0.001, 58.705360412597656, 0.6212278876170656)

(512, 512, 0.6, 0.005, 51.33928680419922, 0.5376154396462018)

(1024, 64, 0, 0.0001, 58.25893020629883, 0.6304874479708636)

(1024, 64, 0, 0.0005, 60.49107360839844, 0.6477464880332986)

(1024, 64, 0, 0.001, 58.03571701049805, 0.6272112382934443)

(1024, 64, 0, 0.005, 51.33928680419922, 0.5479643600416233)

(1024, 64, 0.4, 0.0001, 59.375003814697266, 0.6211628511966701)

(1024, 64, 0.4, 0.0005, 60.044647216796875, 0.6325442247658689)

(1024, 64, 0.4, 0.001, 55.357147216796875, 0.5780599635796045)

(1024, 64, 0.4, 0.005, 51.33928680419922, 0.5241935483870968)

(1024, 64, 0.6, 0.0001, 56.02678680419922, 0.6018307752341311)

(1024, 64, 0.6, 0.0005, 59.375003814697266, 0.6373244016649323)

(1024, 64, 0.6, 0.001, 54.687503814697266, 0.5385828563995838)

(1024, 64, 0.6, 0.005, 51.33928680419922, 0.5475172346514048)

(1024, 128, 0, 0.0001, 58.03571701049805, 0.6250812955254943)

(1024, 128, 0, 0.0005, 58.92857360839844, 0.6421208376690947)

(1024, 128, 0, 0.001, 60.49107360839844, 0.6188052809573361)

(1024, 128, 0, 0.005, 51.33928680419922, 0.5214538891779397)

(1024, 128, 0.4, 0.0001, 55.13393020629883, 0.6297476586888657)

(1024, 128, 0.4, 0.0005, 61.38393020629883, 0.638722684703434)

(1024, 128, 0.4, 0.001, 54.91071701049805, 0.5823361082206036)

(1024, 128, 0.4, 0.005, 51.33928680419922, 0.5326726716961498)

(1024, 128, 0.6, 0.0001, 55.357147216796875, 0.6240813605619147)

(1024, 128, 0.6, 0.0005, 58.25893020629883, 0.6290159989594172)

(1024, 128, 0.6, 0.001, 56.69643020629883, 0.6017982570239333)

(1024, 128, 0.6, 0.005, 51.33928680419922, 0.5402575442247659)

(1024, 256, 0, 0.0001, 58.705360412597656, 0.6143096383975026)

(1024, 256, 0, 0.0005, 61.16071701049805, 0.6617130593132154)

(1024, 256, 0, 0.001, 61.38393020629883, 0.6375682882414151)

(1024, 256, 0, 0.005, 51.33928680419922, 0.5)

(1024, 256, 0.4, 0.0001, 56.47321701049805, 0.6009121357960457)

(1024, 256, 0.4, 0.0005, 58.705360412597656, 0.6308045005202914)

(1024, 256, 0.4, 0.001, 60.044647216796875, 0.6259592872008326)

(1024, 256, 0.4, 0.005, 51.33928680419922, 0.5548175728407908)

(1024, 256, 0.6, 0.0001, 58.25893020629883, 0.6253414412070759)

(1024, 256, 0.6, 0.0005, 58.482147216796875, 0.625)

(1024, 256, 0.6, 0.001, 56.69643020629883, 0.6008389698231009)

(1024, 256, 0.6, 0.005, 51.33928680419922, 0.5)

(1024, 512, 0, 0.0001, 60.49107360839844, 0.6316011966701354)

(1024, 512, 0, 0.0005, 60.267860412597656, 0.6598107440166493)

(1024, 512, 0, 0.001, 58.25893020629883, 0.6235285509885536)

(1024, 512, 0, 0.005, 51.33928680419922, 0.5485984651404787)

(1024, 512, 0.4, 0.0001, 58.03571701049805, 0.5951482830385015)

(1024, 512, 0.4, 0.0005, 58.25893020629883, 0.6343489854318418)

(1024, 512, 0.4, 0.001, 59.375003814697266, 0.6278616024973984)

(1024, 512, 0.4, 0.005, 51.33928680419922, 0.5040241285119667)

(1024, 512, 0.6, 0.0001, 58.25893020629883, 0.637584547346514)

(1024, 512, 0.6, 0.0005, 58.25893020629883, 0.6279754162330904)

(1024, 512, 0.6, 0.001, 55.357147216796875, 0.5869699531737773)

(1024, 512, 0.6, 0.005, 51.33928680419922, 0.5207466181061394)
